#Barrel_EC	Layer_Disk	Phi_module	Eta_module	ROBID	RODID	40FMT	40Link	80FMT	80Link	DCS Geographical ID
0	1	2	-14	17003	17003	0	8	0	9	L1_S2_M14C
0	1	2	-13	17003	17003	0	A	0	B	L1_S2_M13C
0	1	2	-12	17003	17003	0	C	0	D	L1_S2_M12C
0	1	2	-11	17003	17003	0	E	0	F	L1_S2_M11C
0	1	2	-10	17003	17003	1	1	1	0	L1_S2_M10C
0	1	2	-9	17003	17003	1	3	1	2	L1_S2_M9C
0	1	2	-8	17003	17003	1	5	1	4	L1_S2_M8C
0	1	2	-7	17003	17003	1	7	1	6	L1_S2_M7C
0	1	2	-6	17003	17003	1	9	1	8	L1_S2_M6C
0	1	2	-5	17003	17003	1	B	1	A	L1_S2_M5C
0	1	2	-4	17003	17003	1	D	1	C	L1_S2_M4C
0	1	2	-3	17003	17003	1	F	1	E	L1_S2_M3C
0	1	2	-2	17003	17003	2	1	2	0	L1_S2_M2C
0	1	2	-1	17003	17003	2	3	2	2	L1_S2_M1C
0	1	2	1	17003	17003	2	5	2	4	L1_S2_M1A
0	1	2	2	17003	17003	2	7	2	6	L1_S2_M2A
0	1	2	3	17003	17003	2	9	2	8	L1_S2_M3A
0	1	2	4	17003	17003	2	B	2	A	L1_S2_M4A
0	1	2	5	17003	17003	2	D	2	C	L1_S2_M5A
0	1	2	6	17003	17003	2	F	2	E	L1_S2_M6A
0	1	2	7	17003	17003	3	1	3	0	L1_S2_M7A
0	1	2	8	17003	17003	3	3	3	2	L1_S2_M8A
0	1	2	9	17003	17003	3	5	3	4	L1_S2_M9A
0	1	2	10	17003	17003	3	7	3	6	L1_S2_M10A
0	1	2	11	17003	17003	3	9	3	8	L1_S2_M11A
0	1	2	12	17003	17003	3	B	3	A	L1_S2_M12A
0	1	2	13	17003	17003	3	D	3	C	L1_S2_M13A
0	1	2	14	17003	17003	3	F	3	E	L1_S2_M14A
0	1	2	15	17003	17003	4	1	4	0	L1_S2_M15A
0	1	2	16	17003	17003	4	3	4	2	L1_S2_M16A
0	1	2	17	17003	17003	4	5	4	4	L1_S2_M17A
0	1	2	18	17003	17003	4	7	4	6	L1_S2_M18A
0	1	3	-18	17004	17004	0	0	0	1	L1_S3_M18C
0	1	3	-17	17004	17004	0	2	0	3	L1_S3_M17C
0	1	3	-16	17004	17004	0	4	0	5	L1_S3_M16C
0	1	3	-15	17004	17004	0	6	0	7	L1_S3_M15C
0	1	3	-14	17004	17004	0	8	0	9	L1_S3_M14C
0	1	3	-13	17004	17004	0	A	0	B	L1_S3_M13C
0	1	3	-12	17004	17004	0	C	0	D	L1_S3_M12C
0	1	3	-11	17004	17004	0	E	0	F	L1_S3_M11C
0	1	3	-10	17004	17004	1	1	1	0	L1_S3_M10C
0	1	3	-9	17004	17004	1	3	1	2	L1_S3_M9C
0	1	3	-8	17004	17004	1	5	1	4	L1_S3_M8C
0	1	3	-7	17004	17004	1	7	1	6	L1_S3_M7C
0	1	3	-6	17004	17004	1	9	1	8	L1_S3_M6C
0	1	3	-5	17004	17004	1	B	1	A	L1_S3_M5C
0	1	3	-4	17004	17004	1	D	1	C	L1_S3_M4C
0	1	3	-3	17004	17004	1	F	1	E	L1_S3_M3C
0	1	3	-2	17004	17004	2	1	2	0	L1_S3_M2C
0	1	3	-1	17004	17004	2	3	2	2	L1_S3_M1C
0	1	3	1	17004	17004	2	5	2	4	L1_S3_M1A
0	1	3	2	17004	17004	2	7	2	6	L1_S3_M2A
0	1	3	3	17004	17004	2	9	2	8	L1_S3_M3A
0	1	3	4	17004	17004	2	B	2	A	L1_S3_M4A
0	1	3	5	17004	17004	2	D	2	C	L1_S3_M5A
0	1	3	6	17004	17004	2	F	2	E	L1_S3_M6A
0	1	3	7	17004	17004	3	1	3	0	L1_S3_M7A
0	1	3	8	17004	17004	3	3	3	2	L1_S3_M8A
0	1	3	9	17004	17004	3	5	3	4	L1_S3_M9A
0	1	3	10	17004	17004	3	7	3	6	L1_S3_M10A
0	1	3	11	17004	17004	3	9	3	8	L1_S3_M11A
0	1	3	12	17004	17004	3	B	3	A	L1_S3_M12A
0	1	3	13	17004	17004	3	D	3	C	L1_S3_M13A
0	1	3	14	17004	17004	3	F	3	E	L1_S3_M14A
0	1	3	15	17004	17004	4	1	4	0	L1_S3_M15A
0	1	3	16	17004	17004	4	3	4	2	L1_S3_M16A
0	1	3	17	17004	17004	4	5	4	4	L1_S3_M17A
0	1	3	18	17004	17004	4	7	4	6	L1_S3_M18A
0	1	4	-18	17005	17005	0	0	0	1	L1_S4_M18C
0	1	4	-17	17005	17005	0	2	0	3	L1_S4_M17C
0	1	4	-16	17005	17005	0	4	0	5	L1_S4_M16C
0	1	4	-15	17005	17005	0	6	0	7	L1_S4_M15C
0	1	4	-14	17005	17005	0	8	0	9	L1_S4_M14C
0	1	4	-13	17005	17005	0	A	0	B	L1_S4_M13C
0	1	4	-12	17005	17005	0	C	0	D	L1_S4_M12C
0	1	4	-11	17005	17005	0	E	0	F	L1_S4_M11C
0	1	4	-10	17005	17005	1	1	1	0	L1_S4_M10C
0	1	4	-9	17005	17005	1	3	1	2	L1_S4_M9C
0	1	4	-8	17005	17005	1	5	1	4	L1_S4_M8C
0	1	4	-7	17005	17005	1	7	1	6	L1_S4_M7C
0	1	4	-6	17005	17005	1	9	1	8	L1_S4_M6C
0	1	4	-5	17005	17005	1	B	1	A	L1_S4_M5C
0	1	4	-4	17005	17005	1	D	1	C	L1_S4_M4C
0	1	4	-3	17005	17005	1	F	1	E	L1_S4_M3C
0	1	4	-2	17005	17005	2	1	2	0	L1_S4_M2C
0	1	4	-1	17005	17005	2	3	2	2	L1_S4_M1C
0	1	4	1	17005	17005	2	5	2	4	L1_S4_M1A
0	1	4	2	17005	17005	2	7	2	6	L1_S4_M2A
0	1	4	3	17005	17005	2	9	2	8	L1_S4_M3A
0	1	4	4	17005	17005	2	B	2	A	L1_S4_M4A
0	1	4	5	17005	17005	2	D	2	C	L1_S4_M5A
0	1	4	6	17005	17005	2	F	2	E	L1_S4_M6A
0	1	4	7	17005	17005	3	1	3	0	L1_S4_M7A
0	1	4	8	17005	17005	3	3	3	2	L1_S4_M8A
0	1	4	9	17005	17005	3	5	3	4	L1_S4_M9A
0	1	4	10	17005	17005	3	7	3	6	L1_S4_M10A
0	1	4	11	17005	17005	3	9	3	8	L1_S4_M11A
0	1	4	12	17005	17005	3	B	3	A	L1_S4_M12A
0	1	4	13	17005	17005	3	D	3	C	L1_S4_M13A
0	1	4	14	17005	17005	3	F	3	E	L1_S4_M14A
0	1	4	15	17005	17005	4	1	4	0	L1_S4_M15A
0	1	4	16	17005	17005	4	3	4	2	L1_S4_M16A
0	1	4	17	17005	17005	4	5	4	4	L1_S4_M17A
0	1	4	18	17005	17005	4	7	4	6	L1_S4_M18A
0	1	5	-18	17006	17006	0	0	0	1	L1_S5_M18C
0	1	5	-17	17006	17006	0	2	0	3	L1_S5_M17C
0	1	5	-16	17006	17006	0	4	0	5	L1_S5_M16C
0	1	5	-15	17006	17006	0	6	0	7	L1_S5_M15C
0	1	5	-14	17006	17006	0	8	0	9	L1_S5_M14C
0	1	5	-13	17006	17006	0	A	0	B	L1_S5_M13C
0	1	5	-12	17006	17006	0	C	0	D	L1_S5_M12C
0	1	5	-11	17006	17006	0	E	0	F	L1_S5_M11C
0	1	5	-10	17006	17006	1	1	1	0	L1_S5_M10C
0	1	5	-9	17006	17006	1	3	1	2	L1_S5_M9C
0	1	5	-8	17006	17006	1	5	1	4	L1_S5_M8C
0	1	5	-7	17006	17006	1	7	1	6	L1_S5_M7C
0	1	5	-6	17006	17006	1	9	1	8	L1_S5_M6C
0	1	5	-5	17006	17006	1	B	1	A	L1_S5_M5C
0	1	5	-4	17006	17006	1	D	1	C	L1_S5_M4C
0	1	5	-3	17006	17006	1	F	1	E	L1_S5_M3C
0	1	5	-2	17006	17006	2	1	2	0	L1_S5_M2C
0	1	5	-1	17006	17006	2	3	2	2	L1_S5_M1C
0	1	5	1	17006	17006	2	5	2	4	L1_S5_M1A
0	1	5	2	17006	17006	2	7	2	6	L1_S5_M2A
0	1	5	3	17006	17006	2	9	2	8	L1_S5_M3A
0	1	5	4	17006	17006	2	B	2	A	L1_S5_M4A
0	1	5	5	17006	17006	2	D	2	C	L1_S5_M5A
0	1	5	6	17006	17006	2	F	2	E	L1_S5_M6A
0	1	5	7	17006	17006	3	1	3	0	L1_S5_M7A
0	1	5	8	17006	17006	3	3	3	2	L1_S5_M8A
0	1	5	9	17006	17006	3	5	3	4	L1_S5_M9A
0	1	5	10	17006	17006	3	7	3	6	L1_S5_M10A
0	1	5	11	17006	17006	3	9	3	8	L1_S5_M11A
0	1	5	12	17006	17006	3	B	3	A	L1_S5_M12A
0	1	5	13	17006	17006	3	D	3	C	L1_S5_M13A
0	1	5	14	17006	17006	3	F	3	E	L1_S5_M14A
0	1	5	15	17006	17006	4	1	4	0	L1_S5_M15A
0	1	5	16	17006	17006	4	3	4	2	L1_S5_M16A
0	1	5	17	17006	17006	4	5	4	4	L1_S5_M17A
0	1	5	18	17006	17006	4	7	4	6	L1_S5_M18A
0	1	6	-18	17007	17007	0	0	0	1	L1_S6_M18C
0	1	6	-17	17007	17007	0	2	0	3	L1_S6_M17C
0	1	6	-16	17007	17007	0	4	0	5	L1_S6_M16C
0	1	6	-15	17007	17007	0	6	0	7	L1_S6_M15C
0	1	6	-14	17007	17007	0	8	0	9	L1_S6_M14C
0	1	6	-13	17007	17007	0	A	0	B	L1_S6_M13C
0	1	6	-12	17007	17007	0	C	0	D	L1_S6_M12C
0	1	6	-11	17007	17007	0	E	0	F	L1_S6_M11C
0	1	6	-10	17007	17007	1	1	1	0	L1_S6_M10C
0	1	6	-9	17007	17007	1	3	1	2	L1_S6_M9C
0	1	6	-8	17007	17007	1	5	1	4	L1_S6_M8C
0	1	6	-7	17007	17007	1	7	1	6	L1_S6_M7C
0	1	6	-6	17007	17007	1	9	1	8	L1_S6_M6C
0	1	6	-5	17007	17007	1	B	1	A	L1_S6_M5C
0	1	6	-4	17007	17007	1	D	1	C	L1_S6_M4C
0	1	6	-3	17007	17007	1	F	1	E	L1_S6_M3C
0	1	6	-2	17007	17007	2	1	2	0	L1_S6_M2C
0	1	6	-1	17007	17007	2	3	2	2	L1_S6_M1C
0	1	6	1	17007	17007	2	5	2	4	L1_S6_M1A
0	1	6	2	17007	17007	2	7	2	6	L1_S6_M2A
0	1	6	3	17007	17007	2	9	2	8	L1_S6_M3A
0	1	6	4	17007	17007	2	B	2	A	L1_S6_M4A
0	1	6	5	17007	17007	2	D	2	C	L1_S6_M5A
0	1	6	6	17007	17007	2	F	2	E	L1_S6_M6A
0	1	6	7	17007	17007	3	1	3	0	L1_S6_M7A
0	1	6	8	17007	17007	3	3	3	2	L1_S6_M8A
0	1	6	9	17007	17007	3	5	3	4	L1_S6_M9A
0	1	6	10	17007	17007	3	7	3	6	L1_S6_M10A
0	1	6	11	17007	17007	3	9	3	8	L1_S6_M11A
0	1	6	12	17007	17007	3	B	3	A	L1_S6_M12A
0	1	6	13	17007	17007	3	D	3	C	L1_S6_M13A
0	1	6	14	17007	17007	3	F	3	E	L1_S6_M14A
0	1	6	15	17007	17007	4	1	4	0	L1_S6_M15A
0	1	6	16	17007	17007	4	3	4	2	L1_S6_M16A
0	1	6	17	17007	17007	4	5	4	4	L1_S6_M17A
0	1	6	18	17007	17007	4	7	4	6	L1_S6_M18A
0	1	7	-18	17008	17008	0	0	0	1	L1_S7_M18C
0	1	7	-17	17008	17008	0	2	0	3	L1_S7_M17C
0	1	7	-16	17008	17008	0	4	0	5	L1_S7_M16C
0	1	7	-15	17008	17008	0	6	0	7	L1_S7_M15C
0	1	7	-14	17008	17008	0	8	0	9	L1_S7_M14C
0	1	7	-13	17008	17008	0	A	0	B	L1_S7_M13C
0	1	7	-12	17008	17008	0	C	0	D	L1_S7_M12C
0	1	7	-11	17008	17008	0	E	0	F	L1_S7_M11C
0	1	7	-10	17008	17008	1	1	1	0	L1_S7_M10C
0	1	7	-9	17008	17008	1	3	1	2	L1_S7_M9C
0	1	7	-8	17008	17008	1	5	1	4	L1_S7_M8C
0	1	7	-7	17008	17008	1	7	1	6	L1_S7_M7C
0	1	7	-6	17008	17008	1	9	1	8	L1_S7_M6C
0	1	7	-5	17008	17008	1	B	1	A	L1_S7_M5C
0	1	7	-4	17008	17008	1	D	1	C	L1_S7_M4C
0	1	7	-3	17008	17008	1	F	1	E	L1_S7_M3C
0	1	7	-2	17008	17008	2	1	2	0	L1_S7_M2C
0	1	7	-1	17008	17008	2	3	2	2	L1_S7_M1C
0	1	7	1	17008	17008	2	5	2	4	L1_S7_M1A
0	1	7	2	17008	17008	2	7	2	6	L1_S7_M2A
0	1	7	3	17008	17008	2	9	2	8	L1_S7_M3A
0	1	7	4	17008	17008	2	B	2	A	L1_S7_M4A
0	1	7	5	17008	17008	2	D	2	C	L1_S7_M5A
0	1	7	6	17008	17008	2	F	2	E	L1_S7_M6A
0	1	7	7	17008	17008	3	1	3	0	L1_S7_M7A
0	1	7	8	17008	17008	3	3	3	2	L1_S7_M8A
0	1	7	9	17008	17008	3	5	3	4	L1_S7_M9A
0	1	7	10	17008	17008	3	7	3	6	L1_S7_M10A
0	1	7	11	17008	17008	3	9	3	8	L1_S7_M11A
0	1	7	12	17008	17008	3	B	3	A	L1_S7_M12A
0	1	7	13	17008	17008	3	D	3	C	L1_S7_M13A
0	1	7	14	17008	17008	3	F	3	E	L1_S7_M14A
0	1	7	15	17008	17008	4	1	4	0	L1_S7_M15A
0	1	7	16	17008	17008	4	3	4	2	L1_S7_M16A
0	1	7	17	17008	17008	4	5	4	4	L1_S7_M17A
0	1	7	18	17008	17008	4	7	4	6	L1_S7_M18A
0	1	8	-18	17009	17009	0	0	0	1	L1_S8_M18C
0	1	8	-17	17009	17009	0	2	0	3	L1_S8_M17C
0	1	8	-16	17009	17009	0	4	0	5	L1_S8_M16C
0	1	8	-15	17009	17009	0	6	0	7	L1_S8_M15C
0	1	8	-14	17009	17009	0	8	0	9	L1_S8_M14C
0	1	8	-13	17009	17009	0	A	0	B	L1_S8_M13C
0	1	8	-12	17009	17009	0	C	0	D	L1_S8_M12C
0	1	8	-11	17009	17009	0	E	0	F	L1_S8_M11C
0	1	8	-10	17009	17009	1	1	1	0	L1_S8_M10C
0	1	8	-9	17009	17009	1	3	1	2	L1_S8_M9C
0	1	8	-8	17009	17009	1	5	1	4	L1_S8_M8C
0	1	8	-7	17009	17009	1	7	1	6	L1_S8_M7C
0	1	8	-6	17009	17009	1	9	1	8	L1_S8_M6C
0	1	8	-5	17009	17009	1	B	1	A	L1_S8_M5C
0	1	8	-4	17009	17009	1	D	1	C	L1_S8_M4C
0	1	8	-3	17009	17009	1	F	1	E	L1_S8_M3C
0	1	8	-2	17009	17009	2	1	2	0	L1_S8_M2C
0	1	8	-1	17009	17009	2	3	2	2	L1_S8_M1C
0	1	8	1	17009	17009	2	5	2	4	L1_S8_M1A
0	1	8	2	17009	17009	2	7	2	6	L1_S8_M2A
0	1	8	3	17009	17009	2	9	2	8	L1_S8_M3A
0	1	8	4	17009	17009	2	B	2	A	L1_S8_M4A
0	1	8	5	17009	17009	2	D	2	C	L1_S8_M5A
0	1	8	6	17009	17009	2	F	2	E	L1_S8_M6A
0	1	8	7	17009	17009	3	1	3	0	L1_S8_M7A
0	1	8	8	17009	17009	3	3	3	2	L1_S8_M8A
0	1	8	9	17009	17009	3	5	3	4	L1_S8_M9A
0	1	8	10	17009	17009	3	7	3	6	L1_S8_M10A
0	1	8	11	17009	17009	3	9	3	8	L1_S8_M11A
0	1	8	12	17009	17009	3	B	3	A	L1_S8_M12A
0	1	8	13	17009	17009	3	D	3	C	L1_S8_M13A
0	1	8	14	17009	17009	3	F	3	E	L1_S8_M14A
0	1	8	15	17009	17009	4	1	4	0	L1_S8_M15A
0	1	8	16	17009	17009	4	3	4	2	L1_S8_M16A
0	1	8	17	17009	17009	4	5	4	4	L1_S8_M17A
0	1	8	18	17009	17009	4	7	4	6	L1_S8_M18A
0	1	9	-18	17010	17010	0	0	0	1	L1_S9_M18C
0	1	9	-17	17010	17010	0	2	0	3	L1_S9_M17C
0	1	9	-16	17010	17010	0	4	0	5	L1_S9_M16C
0	1	9	-15	17010	17010	0	6	0	7	L1_S9_M15C
0	1	9	-14	17010	17010	0	8	0	9	L1_S9_M14C
0	1	9	-13	17010	17010	0	A	0	B	L1_S9_M13C
0	1	9	-12	17010	17010	0	C	0	D	L1_S9_M12C
0	1	9	-11	17010	17010	0	E	0	F	L1_S9_M11C
0	1	9	-10	17010	17010	1	1	1	0	L1_S9_M10C
0	1	9	-9	17010	17010	1	3	1	2	L1_S9_M9C
0	1	9	-8	17010	17010	1	5	1	4	L1_S9_M8C
0	1	9	-7	17010	17010	1	7	1	6	L1_S9_M7C
0	1	9	-6	17010	17010	1	9	1	8	L1_S9_M6C
0	1	9	-5	17010	17010	1	B	1	A	L1_S9_M5C
0	1	9	-4	17010	17010	1	D	1	C	L1_S9_M4C
0	1	9	-3	17010	17010	1	F	1	E	L1_S9_M3C
0	1	9	-2	17010	17010	2	1	2	0	L1_S9_M2C
0	1	9	-1	17010	17010	2	3	2	2	L1_S9_M1C
0	1	9	1	17010	17010	2	5	2	4	L1_S9_M1A
0	1	9	2	17010	17010	2	7	2	6	L1_S9_M2A
0	1	9	3	17010	17010	2	9	2	8	L1_S9_M3A
0	1	9	4	17010	17010	2	B	2	A	L1_S9_M4A
0	1	9	5	17010	17010	2	D	2	C	L1_S9_M5A
0	1	9	6	17010	17010	2	F	2	E	L1_S9_M6A
0	1	9	7	17010	17010	3	1	3	0	L1_S9_M7A
0	1	9	8	17010	17010	3	3	3	2	L1_S9_M8A
0	1	9	9	17010	17010	3	5	3	4	L1_S9_M9A
0	1	9	10	17010	17010	3	7	3	6	L1_S9_M10A
0	1	9	11	17010	17010	3	9	3	8	L1_S9_M11A
0	1	9	12	17010	17010	3	B	3	A	L1_S9_M12A
0	1	9	13	17010	17010	3	D	3	C	L1_S9_M13A
0	1	9	14	17010	17010	3	F	3	E	L1_S9_M14A
0	1	9	15	17010	17010	4	1	4	0	L1_S9_M15A
0	1	9	16	17010	17010	4	3	4	2	L1_S9_M16A
0	1	9	17	17010	17010	4	5	4	4	L1_S9_M17A
0	1	9	18	17010	17010	4	7	4	6	L1_S9_M18A
0	1	10	-18	17011	17011	0	0	0	1	L1_S10_M18C
0	1	10	-17	17011	17011	0	2	0	3	L1_S10_M17C
0	1	10	-16	17011	17011	0	4	0	5	L1_S10_M16C
0	1	10	-15	17011	17011	0	6	0	7	L1_S10_M15C
0	1	10	-14	17011	17011	0	8	0	9	L1_S10_M14C
0	1	10	-13	17011	17011	0	A	0	B	L1_S10_M13C
0	1	10	-12	17011	17011	0	C	0	D	L1_S10_M12C
0	1	10	-11	17011	17011	0	E	0	F	L1_S10_M11C
0	1	10	-10	17011	17011	1	1	1	0	L1_S10_M10C
0	1	10	-9	17011	17011	1	3	1	2	L1_S10_M9C
0	1	10	-8	17011	17011	1	5	1	4	L1_S10_M8C
0	1	10	-7	17011	17011	1	7	1	6	L1_S10_M7C
0	1	10	-6	17011	17011	1	9	1	8	L1_S10_M6C
0	1	10	-5	17011	17011	1	B	1	A	L1_S10_M5C
0	1	10	-4	17011	17011	1	D	1	C	L1_S10_M4C
0	1	10	-3	17011	17011	1	F	1	E	L1_S10_M3C
0	1	10	-2	17011	17011	2	1	2	0	L1_S10_M2C
0	1	10	-1	17011	17011	2	3	2	2	L1_S10_M1C
0	1	10	1	17011	17011	2	5	2	4	L1_S10_M1A
0	1	10	2	17011	17011	2	7	2	6	L1_S10_M2A
0	1	10	3	17011	17011	2	9	2	8	L1_S10_M3A
0	1	10	4	17011	17011	2	B	2	A	L1_S10_M4A
0	1	10	5	17011	17011	2	D	2	C	L1_S10_M5A
0	1	10	6	17011	17011	2	F	2	E	L1_S10_M6A
0	1	10	7	17011	17011	3	1	3	0	L1_S10_M7A
0	1	10	8	17011	17011	3	3	3	2	L1_S10_M8A
0	1	10	9	17011	17011	3	5	3	4	L1_S10_M9A
0	1	10	10	17011	17011	3	7	3	6	L1_S10_M10A
0	1	10	11	17011	17011	3	9	3	8	L1_S10_M11A
0	1	10	12	17011	17011	3	B	3	A	L1_S10_M12A
0	1	10	13	17011	17011	3	D	3	C	L1_S10_M13A
0	1	10	14	17011	17011	3	F	3	E	L1_S10_M14A
0	1	10	15	17011	17011	4	1	4	0	L1_S10_M15A
0	1	10	16	17011	17011	4	3	4	2	L1_S10_M16A
0	1	10	17	17011	17011	4	5	4	4	L1_S10_M17A
0	1	10	18	17011	17011	4	7	4	6	L1_S10_M18A
0	1	11	-18	17012	17012	0	0	0	1	L1_S11_M18C
0	1	11	-17	17012	17012	0	2	0	3	L1_S11_M17C
0	1	11	-16	17012	17012	0	4	0	5	L1_S11_M16C
0	1	11	-15	17012	17012	0	6	0	7	L1_S11_M15C
0	1	11	-14	17012	17012	0	8	0	9	L1_S11_M14C
0	1	11	-13	17012	17012	0	A	0	B	L1_S11_M13C
0	1	11	-12	17012	17012	0	C	0	D	L1_S11_M12C
0	1	11	-11	17012	17012	0	E	0	F	L1_S11_M11C
0	1	11	-10	17012	17012	1	1	1	0	L1_S11_M10C
0	1	11	-9	17012	17012	1	3	1	2	L1_S11_M9C
0	1	11	-8	17012	17012	1	5	1	4	L1_S11_M8C
0	1	11	-7	17012	17012	1	7	1	6	L1_S11_M7C
0	1	11	-6	17012	17012	1	9	1	8	L1_S11_M6C
0	1	11	-5	17012	17012	1	B	1	A	L1_S11_M5C
0	1	11	-4	17012	17012	1	D	1	C	L1_S11_M4C
0	1	11	-3	17012	17012	1	F	1	E	L1_S11_M3C
0	1	11	-2	17012	17012	2	1	2	0	L1_S11_M2C
0	1	11	-1	17012	17012	2	3	2	2	L1_S11_M1C
0	1	11	1	17012	17012	2	5	2	4	L1_S11_M1A
0	1	11	2	17012	17012	2	7	2	6	L1_S11_M2A
0	1	11	3	17012	17012	2	9	2	8	L1_S11_M3A
0	1	11	4	17012	17012	2	B	2	A	L1_S11_M4A
0	1	11	5	17012	17012	2	D	2	C	L1_S11_M5A
0	1	11	6	17012	17012	2	F	2	E	L1_S11_M6A
0	1	11	7	17012	17012	3	1	3	0	L1_S11_M7A
0	1	11	8	17012	17012	3	3	3	2	L1_S11_M8A
0	1	11	9	17012	17012	3	5	3	4	L1_S11_M9A
0	1	11	10	17012	17012	3	7	3	6	L1_S11_M10A
0	1	11	11	17012	17012	3	9	3	8	L1_S11_M11A
0	1	11	12	17012	17012	3	B	3	A	L1_S11_M12A
0	1	11	13	17012	17012	3	D	3	C	L1_S11_M13A
0	1	11	14	17012	17012	3	F	3	E	L1_S11_M14A
0	1	11	15	17012	17012	4	1	4	0	L1_S11_M15A
0	1	11	16	17012	17012	4	3	4	2	L1_S11_M16A
0	1	11	17	17012	17012	4	5	4	4	L1_S11_M17A
0	1	11	18	17012	17012	4	7	4	6	L1_S11_M18A
0	1	12	-18	17013	17013	0	0	0	1	L1_S12_M18C
0	1	12	-17	17013	17013	0	2	0	3	L1_S12_M17C
0	1	12	-16	17013	17013	0	4	0	5	L1_S12_M16C
0	1	12	-15	17013	17013	0	6	0	7	L1_S12_M15C
0	1	12	-14	17013	17013	0	8	0	9	L1_S12_M14C
0	1	12	-13	17013	17013	0	A	0	B	L1_S12_M13C
0	1	12	-12	17013	17013	0	C	0	D	L1_S12_M12C
0	1	12	-11	17013	17013	0	E	0	F	L1_S12_M11C
0	1	12	-10	17013	17013	1	1	1	0	L1_S12_M10C
0	1	12	-9	17013	17013	1	3	1	2	L1_S12_M9C
0	1	12	-8	17013	17013	1	5	1	4	L1_S12_M8C
0	1	12	-7	17013	17013	1	7	1	6	L1_S12_M7C
0	1	12	-6	17013	17013	1	9	1	8	L1_S12_M6C
0	1	12	-5	17013	17013	1	B	1	A	L1_S12_M5C
0	1	12	-4	17013	17013	1	D	1	C	L1_S12_M4C
0	1	12	-3	17013	17013	1	F	1	E	L1_S12_M3C
0	1	12	-2	17013	17013	2	1	2	0	L1_S12_M2C
0	1	12	-1	17013	17013	2	3	2	2	L1_S12_M1C
0	1	12	1	17013	17013	2	5	2	4	L1_S12_M1A
0	1	12	2	17013	17013	2	7	2	6	L1_S12_M2A
0	1	12	3	17013	17013	2	9	2	8	L1_S12_M3A
0	1	12	4	17013	17013	2	B	2	A	L1_S12_M4A
0	1	12	5	17013	17013	2	D	2	C	L1_S12_M5A
0	1	12	6	17013	17013	2	F	2	E	L1_S12_M6A
0	1	12	7	17013	17013	3	1	3	0	L1_S12_M7A
0	1	12	8	17013	17013	3	3	3	2	L1_S12_M8A
0	1	12	9	17013	17013	3	5	3	4	L1_S12_M9A
0	1	12	10	17013	17013	3	7	3	6	L1_S12_M10A
0	1	12	11	17013	17013	3	9	3	8	L1_S12_M11A
0	1	12	12	17013	17013	3	B	3	A	L1_S12_M12A
0	1	12	13	17013	17013	3	D	3	C	L1_S12_M13A
0	1	12	14	17013	17013	3	F	3	E	L1_S12_M14A
0	1	12	15	17013	17013	4	1	4	0	L1_S12_M15A
0	1	12	16	17013	17013	4	3	4	2	L1_S12_M16A
0	1	12	17	17013	17013	4	5	4	4	L1_S12_M17A
0	1	12	18	17013	17013	4	7	4	6	L1_S12_M18A
0	1	13	-18	17014	17014	0	0	0	1	L1_S13_M18C
0	1	13	-17	17014	17014	0	2	0	3	L1_S13_M17C
0	1	13	-16	17014	17014	0	4	0	5	L1_S13_M16C
0	1	13	-15	17014	17014	0	6	0	7	L1_S13_M15C
0	1	13	-14	17014	17014	0	8	0	9	L1_S13_M14C
0	1	13	-13	17014	17014	0	A	0	B	L1_S13_M13C
0	1	13	-12	17014	17014	0	C	0	D	L1_S13_M12C
0	1	13	-11	17014	17014	0	E	0	F	L1_S13_M11C
0	1	13	-10	17014	17014	1	1	1	0	L1_S13_M10C
0	1	13	-9	17014	17014	1	3	1	2	L1_S13_M9C
0	1	13	-8	17014	17014	1	5	1	4	L1_S13_M8C
0	1	13	-7	17014	17014	1	7	1	6	L1_S13_M7C
0	1	13	-6	17014	17014	1	9	1	8	L1_S13_M6C
0	1	13	-5	17014	17014	1	B	1	A	L1_S13_M5C
0	1	13	-4	17014	17014	1	D	1	C	L1_S13_M4C
0	1	13	-3	17014	17014	1	F	1	E	L1_S13_M3C
0	1	13	-2	17014	17014	2	1	2	0	L1_S13_M2C
0	1	13	-1	17014	17014	2	3	2	2	L1_S13_M1C
0	1	13	1	17014	17014	2	5	2	4	L1_S13_M1A
0	1	13	2	17014	17014	2	7	2	6	L1_S13_M2A
0	1	13	3	17014	17014	2	9	2	8	L1_S13_M3A
0	1	13	4	17014	17014	2	B	2	A	L1_S13_M4A
0	1	13	5	17014	17014	2	D	2	C	L1_S13_M5A
0	1	13	6	17014	17014	2	F	2	E	L1_S13_M6A
0	1	13	7	17014	17014	3	1	3	0	L1_S13_M7A
0	1	13	8	17014	17014	3	3	3	2	L1_S13_M8A
0	1	13	9	17014	17014	3	5	3	4	L1_S13_M9A
0	1	13	10	17014	17014	3	7	3	6	L1_S13_M10A
0	1	13	11	17014	17014	3	9	3	8	L1_S13_M11A
0	1	13	12	17014	17014	3	B	3	A	L1_S13_M12A
0	1	13	13	17014	17014	3	D	3	C	L1_S13_M13A
0	1	13	14	17014	17014	3	F	3	E	L1_S13_M14A
0	1	13	15	17014	17014	4	1	4	0	L1_S13_M15A
0	1	13	16	17014	17014	4	3	4	2	L1_S13_M16A
0	1	13	17	17014	17014	4	5	4	4	L1_S13_M17A
0	1	13	18	17014	17014	4	7	4	6	L1_S13_M18A
